number_affected,number,reviewed,company,production_system,short_description,start_date,end_date,class,location,time zone,justification,assignment_group,sys_tag
2,CHG0000076,Pending,CompanyB,TRUE,Change short desc Bowl 12 Oz - Showcase 92012,3/3/2021 19:48,4/9/2021 13:51,Network,America/New_York,America/New York,Change Justification: Proof,@Database,
31,CHG0000077,Reviewed,CompanyA,FALSE,Change short desc Cinnamon Rolls,1/29/2021 10:31,3/3/2021 7:16,Server,America/New_York,America/New York,"Change Justification: Moment of Innocence, A (Nun va Goldoon)",@Network,
37,CHG0000078,Reviewed,CompanyA,FALSE,Change short desc Wine - Segura Viudas Aria Brut,3/3/2021 2:30,1/6/2021 10:49,Server,America/New_York,America/New York,Change Justification: Ronal the Barbarian,@Network,
43,CHG0000079,Reviewed,CompanyA,FALSE,Change short desc Uniform Linen Charge,1/5/2021 22:19,2/2/2021 17:23,Server,America/New_York,America/New York,Change Justification: Wings of Courage,@Network,
45,CHG0000080,Reviewed,Corporate,FALSE,Change short desc Dasheen,2/7/2021 17:33,4/10/2021 11:33,Appliation,America/New_York,America/New York,"Change Justification: Thousand Months, A (Mille mois)",@Server,MAJOR
3,CHG0000081,Reviewed,Corporate,FALSE,Change short desc Garlic - Elephant,2/7/2021 18:58,3/24/2021 4:26,Appliation,America/New_York,America/New York,Change Justification: Margaret,@Server,MAJOR
44,CHG0000082,Pending,CompanyB,TRUE,Change short desc Sobe - Cranberry Grapefruit,1/5/2021 20:56,2/1/2021 4:36,Network,America/New_York,America/New York,Change Justification: Dream Wife,@Database,
11,CHG0000083,Reviewed,CompanyB,FALSE,Change short desc Venison - Racks Frenched,1/1/2021 19:06,4/7/2021 19:43,Network,America/New_York,America/New York,Change Justification: Resurrection of the Little Match Girl (Sungnyangpali sonyeoui jaerim),@Database,
23,CHG0000084,Reviewed,CompanyB,FALSE,Change short desc Wine - Chablis J Moreau Et Fils,1/5/2021 20:13,3/20/2021 17:59,Network,America/New_York,America/New York,Change Justification: Deadly Prey,@Database,
18,CHG0000085,Pending,Corporate,TRUE,Change short desc Bread - 10 Grain Parisian,4/8/2021 3:24,3/5/2021 18:20,Appliation,America/New_York,America/New York,Change Justification: Rent,@Server,MAJOR
2,CHG0000086,Pending,CompanyB,TRUE,"Change short desc Wine - Red, Concha Y Toro",2/10/2021 5:33,3/19/2021 3:58,Network,America/New_York,America/New York,Change Justification: Jack and the Beanstalk,@Database,
36,CHG0000087,Pending,Corporate,TRUE,Change short desc Wine - George Duboeuf Rose,2/21/2021 22:17,4/4/2021 21:40,Appliation,America/New_York,America/New York,"Change Justification: Pont du Nord, Le",@Server,MAJOR
23,CHG0000088,Reviewed,CompanyB,FALSE,Change short desc Shopper Bag - S - 4,1/6/2021 2:58,1/27/2021 14:06,Network,America/New_York,America/New York,Change Justification: Charlie Chan's Courage,@Database,
2,CHG0000089,Pending,CompanyB,TRUE,"Change short desc Mustard - Dry, Powder",2/17/2021 18:29,4/6/2021 0:06,Network,America/New_York,America/New York,Change Justification: To the Devil a Daughter,@Database,
15,CHG0000090,Reviewed,Corporate,FALSE,Change short desc Eggplant - Regular,1/20/2021 5:00,1/7/2021 22:50,Appliation,America/New_York,America/New York,Change Justification: Dead Weekend,@Server,MAJOR
2,CHG0000091,Pending,CompanyB,TRUE,Change short desc Soup Knorr Chili With Beans,3/10/2021 0:41,1/31/2021 7:02,Network,America/New_York,America/New York,Change Justification: Stargate: The Ark of Truth,@Database,
25,CHG0000092,Reviewed,CompanyA,FALSE,Change short desc Wine - Casillero Deldiablo,1/14/2021 16:16,3/31/2021 19:58,Server,America/New_York,America/New York,Change Justification: Wind with the Gone (El viento se llevó lo qué),@Network,
5,CHG0000093,Reviewed,CompanyB,FALSE,Change short desc Table Cloth 53x53 White,1/20/2021 15:39,3/9/2021 22:16,Network,America/New_York,America/New York,Change Justification: Lewis Black: Stark Raving Black,@Database,
35,CHG0000094,Reviewed,CompanyB,FALSE,Change short desc Cake - Cheese Cake 9 Inch,3/5/2021 12:50,2/2/2021 5:55,Network,America/New_York,America/New York,Change Justification: White Night (Hvid nat),@Database,
27,CHG0000095,Reviewed,Corporate,FALSE,Change short desc Calypso - Black Cherry Lemonade,4/11/2021 16:39,3/31/2021 10:42,Appliation,America/New_York,America/New York,Change Justification: If I Were King,@Server,MAJOR
24,CHG0000096,Pending,Corporate,TRUE,Change short desc Cape Capensis - Fillet,1/21/2021 4:19,4/1/2021 11:17,Appliation,America/New_York,America/New York,Change Justification: After Image (Seeing in the Dark),@Server,MAJOR
15,CHG0000097,Reviewed,Corporate,FALSE,Change short desc Campari,3/27/2021 1:36,3/15/2021 23:25,Appliation,America/New_York,America/New York,Change Justification: Scent of a Woman (Profumo di donna),@Server,MAJOR
34,CHG0000098,Pending,CompanyA,TRUE,Change short desc Steampan - Foil,2/26/2021 12:34,1/16/2021 22:12,Server,America/New_York,America/New York,"Change Justification: Cold Water (Eau Froide, L')",@Network,
46,CHG0000099,Pending,CompanyA,TRUE,Change short desc Island Oasis - Ice Cream Mix,3/19/2021 10:27,1/6/2021 18:22,Server,America/New_York,America/New York,Change Justification: Girl,@Network,
16,CHG00000100,Pending,CompanyA,TRUE,"Change short desc Pasta - Shells, Medium, Dry",4/6/2021 21:46,2/13/2021 19:11,Server,America/New_York,America/New York,Change Justification: Take Care of My Cat (Goyangileul butaghae),@Network,
38,CHG00000101,Pending,CompanyB,TRUE,Change short desc Container Clear 8 Oz,3/29/2021 5:40,3/29/2021 1:22,Network,America/New_York,America/New York,Change Justification: Match Point,@Database,
12,CHG00000102,Pending,Corporate,TRUE,Change short desc Pork Casing,3/9/2021 16:29,1/30/2021 19:53,Appliation,America/New_York,America/New York,Change Justification: Superproduction (Superprodukcja),@Server,MAJOR
6,CHG00000103,Pending,Corporate,TRUE,Change short desc Scrubbie - Scotchbrite Hand Pad,3/24/2021 1:30,4/13/2021 3:21,Appliation,America/New_York,America/New York,Change Justification: Halloween II,@Server,MAJOR
28,CHG00000104,Pending,CompanyA,TRUE,Change short desc Scallops - In Shell,2/16/2021 19:54,1/17/2021 16:57,Server,America/New_York,America/New York,Change Justification: Water for Elephants,@Network,
12,CHG00000105,Pending,Corporate,TRUE,Change short desc Egg Patty Fried,1/29/2021 2:43,4/14/2021 13:25,Appliation,America/New_York,America/New York,Change Justification: Stiff Upper Lips,@Server,MAJOR
2,CHG00000106,Pending,CompanyB,TRUE,"Change short desc Soup - Canadian Pea, Dry Mix",2/28/2021 0:14,1/12/2021 18:50,Network,America/New_York,America/New York,Change Justification: Outbound (Periferic),@Database,
47,CHG00000107,Reviewed,CompanyB,FALSE,Change short desc Pepper - Pablano,4/4/2021 17:34,1/16/2021 10:43,Network,America/New_York,America/New York,"Change Justification: Boys from Fengkuei, The (Feng gui lai de ren)",@Database,
48,CHG00000108,Pending,Corporate,TRUE,"Change short desc Veal - Inside, Choice",3/14/2021 19:09,3/30/2021 7:52,Appliation,America/New_York,America/New York,Change Justification: Salaam-E-Ishq,@Server,MAJOR
15,CHG00000109,Reviewed,Corporate,FALSE,Change short desc Sugar - Invert,1/2/2021 22:00,1/10/2021 7:41,Appliation,America/New_York,America/New York,Change Justification: We Stand Alone Together,@Server,MAJOR
10,CHG00000110,Pending,CompanyA,TRUE,Change short desc Extract - Lemon,2/20/2021 9:37,2/11/2021 22:10,Server,America/New_York,America/New York,Change Justification: The Night That Panicked America,@Network,
3,CHG00000111,Reviewed,Corporate,FALSE,Change short desc Cheese - Grana Padano,3/9/2021 11:46,2/13/2021 20:33,Appliation,America/New_York,America/New York,Change Justification: Heima,@Server,MAJOR
11,CHG00000112,Reviewed,CompanyB,FALSE,"Change short desc Cheese - Manchego, Spanish",2/8/2021 6:49,3/30/2021 6:08,Network,America/New_York,America/New York,Change Justification: For All Mankind,@Database,
49,CHG00000113,Reviewed,CompanyA,FALSE,Change short desc Potatoes - Idaho 100 Count,4/11/2021 16:01,3/31/2021 3:51,Server,America/New_York,America/New York,Change Justification: Smiley's People,@Network,
40,CHG00000114,Pending,CompanyA,TRUE,Change short desc Beef - Top Butt Aaa,4/10/2021 0:46,3/10/2021 20:29,Server,America/New_York,America/New York,Change Justification: Breakfast at Tiffany's,@Network,
13,CHG00000115,Reviewed,CompanyA,FALSE,Change short desc Soup - Campbells Chili,4/2/2021 13:53,1/25/2021 2:35,Server,America/New_York,America/New York,Change Justification: Lawnmower Man 2: Beyond Cyberspace,@Network,
12,CHG00000116,Pending,Corporate,TRUE,Change short desc Crab - Meat,2/23/2021 10:14,1/11/2021 3:49,Appliation,America/New_York,America/New York,Change Justification: No Name on the Bullet,@Server,MAJOR
21,CHG00000117,Reviewed,Corporate,FALSE,Change short desc Oil - Hazelnut,1/25/2021 22:07,4/4/2021 1:01,Appliation,America/New_York,America/New York,Change Justification: The Adventures of Tom Thumb & Thumbelina,@Server,MAJOR
7,CHG00000118,Reviewed,CompanyA,FALSE,Change short desc Cheese - Goat,3/13/2021 7:38,1/22/2021 12:21,Server,America/New_York,America/New York,Change Justification: Ruthless People,@Network,
2,CHG00000119,Pending,CompanyB,TRUE,"Change short desc Tortillas - Flour, 10",3/28/2021 18:36,3/28/2021 14:10,Network,America/New_York,America/New York,"Change Justification: Adventures of Rocky and Bullwinkle, The",@Database,
50,CHG00000120,Pending,CompanyB,TRUE,"Change short desc Wine - White, Chardonnay",1/14/2021 3:39,3/28/2021 9:23,Network,America/New_York,America/New York,"Change Justification: Relic, The",@Database,
47,CHG00000121,Reviewed,CompanyB,FALSE,Change short desc Muffin - Mix - Creme Brule 15l,1/18/2021 3:24,2/3/2021 21:35,Network,America/New_York,America/New York,"Change Justification: Fatal Hour, The",@Database,
47,CHG00000122,Reviewed,CompanyB,FALSE,Change short desc Vinegar - Raspberry,2/25/2021 14:45,2/27/2021 17:45,Network,America/New_York,America/New York,Change Justification: Sinister,@Database,
21,CHG00000123,Reviewed,Corporate,FALSE,Change short desc Chinese Lemon Pork,2/16/2021 17:43,4/7/2021 16:12,Appliation,America/New_York,America/New York,Change Justification: Undocumented,@Server,MAJOR
32,CHG00000124,Pending,CompanyB,TRUE,"Change short desc Lamb - Shoulder, Boneless",3/18/2021 16:29,1/10/2021 12:19,Network,America/New_York,America/New York,Change Justification: Before Sunset,@Database,
46,CHG00000125,Pending,CompanyA,TRUE,Change short desc Buffalo - Short Rib Fresh,4/12/2021 23:03,4/5/2021 22:21,Server,America/New_York,America/New York,Change Justification: Tattoo Nation,@Network,
8,CHG00000126,Pending,CompanyB,TRUE,"Change short desc Juice - Apple, 341 Ml",1/12/2021 19:23,1/18/2021 7:36,Network,America/New_York,America/New York,Change Justification: Sideways,@Database,
5,CHG00000127,Reviewed,CompanyB,FALSE,Change short desc Jam - Raspberry,4/3/2021 4:30,2/7/2021 22:28,Network,America/New_York,America/New York,Change Justification: Where the Heart Is,@Database,
14,CHG00000128,Pending,CompanyB,TRUE,Change short desc Coriander - Seed,1/29/2021 1:43,2/17/2021 4:18,Network,America/New_York,America/New York,Change Justification: Boys,@Database,
35,CHG00000129,Reviewed,CompanyB,FALSE,Change short desc Mix - Cocktail Strawberry Daiquiri,1/10/2021 1:38,2/27/2021 16:05,Network,America/New_York,America/New York,Change Justification: I Saw the Sun (Günesi gördüm),@Database,
47,CHG00000130,Reviewed,CompanyB,FALSE,Change short desc Tea - Honey Green Tea,2/11/2021 22:08,3/14/2021 18:12,Network,America/New_York,America/New York,Change Justification: Master of the Universe,@Database,
18,CHG00000131,Pending,Corporate,TRUE,Change short desc Truffle - Peelings,3/2/2021 13:26,2/16/2021 5:56,Appliation,America/New_York,America/New York,Change Justification: Make the Yuletide Gay,@Server,MAJOR
10,CHG00000132,Pending,CompanyA,TRUE,Change short desc Cheese - Colby,3/13/2021 18:20,3/14/2021 20:24,Server,America/New_York,America/New York,"Change Justification: FBI Story, The",@Network,
38,CHG00000133,Pending,CompanyB,TRUE,Change short desc Wine - Tribal Sauvignon,3/11/2021 4:33,3/30/2021 9:54,Network,America/New_York,America/New York,Change Justification: The Little Fox,@Database,
29,CHG00000134,Reviewed,CompanyB,FALSE,Change short desc General Purpose Trigger,3/28/2021 12:58,1/4/2021 23:13,Network,America/New_York,America/New York,"Change Justification: Four Horsemen of the Apocalypse, The",@Database,
12,CHG00000135,Pending,Corporate,TRUE,"Change short desc Lid - High Heat, Super Clear",3/14/2021 10:50,1/1/2021 14:28,Appliation,America/New_York,America/New York,Change Justification: Ace Attorney (Gyakuten saiban),@Server,MAJOR
