number_affected,number,reviewed,company,production_system,short_description,start_date,end_date,class,location,time zone,justification,assignment_group,sys_tag
6,CHG00000764,Pending,Corporate,TRUE,Chanage short desc Kumquat,3/3/2021 5:03,5/1/2021 12:47,Appliation,America/New_York,America/New York,"Change Justification: Road to Hong Kong, The",@Server,MAJOR
17,CHG00000444,Reviewed,CompanyB,FALSE,Chanage short desc Crab - Imitation Flakes,3/3/2021 12:16,3/9/2021 15:02,Network,America/New_York,America/New York,Change Justification: Tora-san Our Lovable Tramp (Otoko wa tsurai yo),@Database,
38,CHG00000939,Pending,CompanyB,TRUE,Chanage short desc Pepper - Green,3/3/2021 13:46,5/9/2021 11:18,Network,America/New_York,America/New York,Change Justification: Songcatcher,@Database,
31,CHG00000706,Reviewed,CompanyA,FALSE,Chanage short desc Flour - Fast / Rapid,3/3/2021 14:27,5/22/2021 9:58,Server,America/New_York,America/New York,"Change Justification: Beekeeper, The (O melissokomos)",@Network,
40,CHG00000877,Pending,CompanyA,TRUE,Chanage short desc Rice - Jasmine Sented,3/3/2021 14:34,3/12/2021 9:50,Server,America/New_York,America/New York,"Change Justification: Last Blitzkrieg, The",@Network,
31,CHG00000838,Reviewed,CompanyA,FALSE,Chanage short desc Tea - Honey Green Tea,3/3/2021 15:06,5/8/2021 23:55,Server,America/New_York,America/New York,Change Justification: Machete Maidens Unleashed!,@Network,
1,CHG00000685,Reviewed,CompanyA,FALSE,Chanage short desc Anchovy Paste - 56 G Tube,3/3/2021 20:52,4/22/2021 22:12,Server,America/New_York,America/New York,"Change Justification: Girl Said No, The",@Network,
44,CHG00000892,Pending,CompanyB,TRUE,"Chanage short desc Sole - Dover, Whole, Fresh",3/4/2021 1:24,3/23/2021 8:57,Network,America/New_York,America/New York,Change Justification: Slingshot Hip Hop,@Database,
27,CHG00000828,Reviewed,Corporate,FALSE,Chanage short desc Bar - Sweet And Salty Chocolate,3/4/2021 2:15,4/26/2021 13:20,Appliation,America/New_York,America/New York,Change Justification: Fun with Dick and Jane,@Server,MAJOR
35,CHG00000286,Reviewed,CompanyB,FALSE,Chanage short desc Longos - Lasagna Veg,3/4/2021 3:34,4/26/2021 19:00,Network,America/New_York,America/New York,"Change Justification: Magic of Méliès, The (magie Méliès, La)",@Database,
6,CHG00000995,Pending,Corporate,TRUE,Chanage short desc Honey - Lavender,3/4/2021 7:26,5/5/2021 0:21,Appliation,America/New_York,America/New York,Change Justification: Let's Kill Ward's Wife,@Server,MAJOR
40,CHG00000227,Pending,CompanyA,TRUE,Chanage short desc Curry Paste - Green Masala,3/4/2021 8:57,5/14/2021 0:40,Server,America/New_York,America/New York,Change Justification: Getting Even with Dad,@Network,
47,CHG00000378,Reviewed,CompanyB,FALSE,Chanage short desc Tomato - Green,3/4/2021 9:26,4/25/2021 21:24,Network,America/New_York,America/New York,Change Justification: Radioland Murders,@Database,
32,CHG00000832,Pending,CompanyB,TRUE,Chanage short desc Wine - Charddonnay Errazuriz,3/4/2021 11:13,4/2/2021 16:05,Network,America/New_York,America/New York,Change Justification: You Belong to Me,@Database,
13,CHG00000249,Reviewed,CompanyA,FALSE,Chanage short desc Cheese - Brick With Pepper,3/4/2021 12:14,3/1/2021 9:36,Server,America/New_York,America/New York,"Change Justification: Speed Of Thought, The",@Network,
41,CHG00000969,Reviewed,CompanyB,FALSE,Chanage short desc Salt - Kosher,3/4/2021 16:56,5/22/2021 17:41,Network,America/New_York,America/New York,"Change Justification: Last of the Mohicans, The",@Database,
37,CHG00000614,Reviewed,CompanyA,FALSE,Chanage short desc Cheese - Provolone,3/4/2021 20:01,4/28/2021 4:02,Server,America/New_York,America/New York,Change Justification: Sheep Eaters (Lampaansyöjät),@Network,
4,CHG00000282,Pending,CompanyA,TRUE,"Chanage short desc Lamb - Loin, Trimmed, Boneless",3/5/2021 2:17,4/25/2021 2:26,Server,America/New_York,America/New York,Change Justification: White Christmas,@Network,
22,CHG00000247,Pending,CompanyA,TRUE,"Chanage short desc Coke - Classic, 355 Ml",3/5/2021 3:05,4/11/2021 15:46,Server,America/New_York,America/New York,Change Justification: Blind Horizon,@Network,
13,CHG00000248,Reviewed,CompanyA,FALSE,Chanage short desc Fenngreek Seed,3/5/2021 3:36,4/14/2021 18:05,Server,America/New_York,America/New York,Change Justification: Bye Bye Braverman,@Network,
3,CHG00000284,Reviewed,Corporate,FALSE,Chanage short desc Russian Prince,3/5/2021 13:53,5/21/2021 17:16,Appliation,America/New_York,America/New York,"Change Justification: Henry: Portrait of a Serial Killer, Part 2",@Server,MAJOR
28,CHG00000189,Pending,CompanyA,TRUE,Chanage short desc Red Currants,3/5/2021 15:50,3/20/2021 8:14,Server,America/New_York,America/New York,Change Justification: Kanchenjungha,@Network,
33,CHG00000559,Reviewed,Corporate,FALSE,Chanage short desc Olive - Spread Tapenade,3/5/2021 17:21,3/9/2021 6:24,Appliation,America/New_York,America/New York,Change Justification: Men of Respect,@Server,MAJOR
18,CHG00000762,Pending,Corporate,TRUE,Chanage short desc Truffle - Whole Black Peeled,3/5/2021 22:43,5/7/2021 9:53,Appliation,America/New_York,America/New York,Change Justification: Blackout,@Server,MAJOR
46,CHG00000788,Pending,CompanyA,TRUE,"Chanage short desc Pasta - Lasagna Noodle, Frozen",3/5/2021 23:45,5/3/2021 7:15,Server,America/New_York,America/New York,Change Justification: Angels Crest,@Network,
44,CHG0000032,Pending,CompanyB,TRUE,"Chanage short desc Red Snapper - Fillet, Skin On",3/6/2021 3:05,4/13/2021 16:22,Network,America/New_York,America/New York,Change Justification: 10 minutes (10 minuta),@Database,
33,CHG00000183,Reviewed,Corporate,FALSE,Chanage short desc Onions - Spanish,3/6/2021 3:22,3/22/2021 2:24,Appliation,America/New_York,America/New York,Change Justification: Jimmy Neutron: Boy Genius,@Server,MAJOR
13,CHG00000583,Reviewed,CompanyA,FALSE,Chanage short desc Chevril,3/6/2021 3:43,5/25/2021 14:17,Server,America/New_York,America/New York,"Change Justification: Baron of Arizona, The",@Network,
36,CHG00000384,Pending,Corporate,TRUE,"Chanage short desc Pork - Butt, Boneless",3/6/2021 5:37,5/5/2021 16:04,Appliation,America/New_York,America/New York,Change Justification: Mahjong (Ma jiang),@Server,MAJOR
5,CHG00000425,Reviewed,CompanyB,FALSE,"Chanage short desc Pepper - Red, Finger Hot",3/6/2021 9:39,4/29/2021 21:26,Network,America/New_York,America/New York,Change Justification: Lone Wolf and Cub: White Heaven in Hell (Kozure ôkami: Jigoku e ikuzo! Daigorô),@Database,
8,CHG00000515,Pending,CompanyB,TRUE,Chanage short desc Sea Bass - Whole,3/6/2021 13:53,3/25/2021 16:26,Network,America/New_York,America/New York,"Change Justification: Ugly American, The",@Database,
32,CHG00000948,Pending,CompanyB,TRUE,Chanage short desc Mustard - Individual Pkg,3/6/2021 13:54,5/24/2021 4:47,Network,America/New_York,America/New York,Change Justification: Shadow Conspiracy,@Database,
22,CHG00000841,Pending,CompanyA,TRUE,Chanage short desc Ecolab - Power Fusion,3/6/2021 17:25,5/9/2021 5:07,Server,America/New_York,America/New York,Change Justification: Tony Takitani,@Network,
20,CHG00000275,Pending,CompanyB,TRUE,"Chanage short desc Water - Spring Water, 355 Ml",3/6/2021 18:38,3/8/2021 1:13,Network,America/New_York,America/New York,Change Justification: How to Get Ahead in Advertising,@Database,
15,CHG00000176,Reviewed,Corporate,FALSE,"Chanage short desc Champagne - Brights, Dry",3/6/2021 22:47,3/22/2021 2:18,Appliation,America/New_York,America/New York,"Change Justification: Cool School, The",@Server,MAJOR
2,CHG00000941,Pending,CompanyB,TRUE,Chanage short desc Muffins - Assorted,3/7/2021 0:52,4/24/2021 22:26,Network,America/New_York,America/New York,Change Justification: Boston's Finest,@Database,
13,CHG00000777,Reviewed,CompanyA,FALSE,"Chanage short desc Sugar - Sweet N Low, Individual",3/7/2021 4:02,4/9/2021 4:53,Server,America/New_York,America/New York,Change Justification: Sonic Outlaws,@Network,
16,CHG00000373,Pending,CompanyA,TRUE,Chanage short desc Cream Of Tartar,3/7/2021 7:26,5/19/2021 1:40,Server,America/New_York,America/New York,"Change Justification: Postman Always Rings Twice, The",@Network,
23,CHG00000874,Reviewed,CompanyB,FALSE,Chanage short desc Langers - Ruby Red Grapfruit,3/7/2021 7:43,4/25/2021 7:52,Network,America/New_York,America/New York,Change Justification: Red Flag,@Database,
6,CHG0000096,Pending,Corporate,TRUE,Chanage short desc Cheese - Mix,3/7/2021 8:40,3/23/2021 8:09,Appliation,America/New_York,America/New York,"Change Justification: Svensson, Svensson - I nöd och lust",@Server,MAJOR
28,CHG00000255,Pending,CompanyA,TRUE,"Chanage short desc Juice - Cranberry, 341 Ml",3/7/2021 11:48,4/21/2021 7:40,Server,America/New_York,America/New York,"Change Justification: Big Bounce, The",@Network,
25,CHG00000365,Reviewed,CompanyA,FALSE,Chanage short desc Beef - Texas Style Burger,3/7/2021 14:06,3/6/2021 0:42,Server,America/New_York,America/New York,"Change Justification: Secret Policeman's Other Ball, The",@Network,
48,CHG00000917,Pending,Corporate,TRUE,Chanage short desc Pork - Back Ribs,3/7/2021 14:19,3/1/2021 1:17,Appliation,America/New_York,America/New York,Change Justification: Super Fly (Superfly),@Server,MAJOR
25,CHG00000117,Reviewed,CompanyA,FALSE,Chanage short desc Oven Mitts 17 Inch,3/7/2021 14:37,5/23/2021 17:49,Server,America/New_York,America/New York,"Change Justification: Lucky One, The",@Network,
7,CHG00000908,Reviewed,CompanyA,FALSE,Chanage short desc Watercress,3/7/2021 15:42,5/4/2021 18:16,Server,America/New_York,America/New York,Change Justification: Bal (Honey),@Network,
48,CHG00000761,Pending,Corporate,TRUE,"Chanage short desc Lemonade - Black Cherry, 591 Ml",3/7/2021 18:36,5/10/2021 19:16,Appliation,America/New_York,America/New York,Change Justification: Mr. Moto's Last Warning,@Server,MAJOR
31,CHG00000987,Reviewed,CompanyA,FALSE,Chanage short desc Creme De Cacao White,3/7/2021 19:43,3/4/2021 2:04,Server,America/New_York,America/New York,"Change Justification: Celluloid Closet, The",@Network,
34,CHG00000519,Pending,CompanyA,TRUE,Chanage short desc Tarts Assorted,3/7/2021 20:54,3/25/2021 4:00,Server,America/New_York,America/New York,"Change Justification: Woman Always Pays, The (Afgrunden) (Abyss, The)",@Network,
7,CHG00000774,Reviewed,CompanyA,FALSE,Chanage short desc Wine - Beringer Founders Estate,3/7/2021 21:06,4/8/2021 15:56,Server,America/New_York,America/New York,Change Justification: Parade,@Network,
21,CHG00000958,Reviewed,Corporate,FALSE,Chanage short desc Muffin Hinge - 211n,3/7/2021 22:31,5/3/2021 10:29,Appliation,America/New_York,America/New York,Change Justification: Cars,@Server,MAJOR
4,CHG0000016,Pending,CompanyA,TRUE,Chanage short desc Ecolab - Hand Soap Form Antibac,3/7/2021 22:50,4/23/2021 23:30,Server,America/New_York,America/New York,"Change Justification: Thin Man, The",@Network,
46,CHG00000611,Pending,CompanyA,TRUE,Chanage short desc Pastry - Cherry Danish - Mini,3/7/2021 23:30,4/13/2021 23:18,Server,America/New_York,America/New York,"Change Justification: Haunting in Connecticut, The",@Network,
5,CHG00000922,Reviewed,CompanyB,FALSE,Chanage short desc Table Cloth 62x114 Colour,3/8/2021 2:28,4/9/2021 7:55,Network,America/New_York,America/New York,Change Justification: TPB AFK: The Pirate Bay Away from Keyboard,@Database,
44,CHG00000327,Pending,CompanyB,TRUE,"Chanage short desc Veal - Brisket, Provimi, Bone - In",3/8/2021 3:38,4/28/2021 1:02,Network,America/New_York,America/New York,Change Justification: Esther Kahn,@Database,
15,CHG00000313,Reviewed,Corporate,FALSE,"Chanage short desc Bread - Dark Rye, Loaf",3/8/2021 4:13,5/4/2021 5:58,Appliation,America/New_York,America/New York,Change Justification: Dial 1119,@Server,MAJOR
49,CHG00000101,Reviewed,CompanyA,FALSE,Chanage short desc Chicken - Whole,3/8/2021 4:40,5/7/2021 16:05,Server,America/New_York,America/New York,Change Justification: Cyrano de Bergerac,@Network,
15,CHG00000896,Reviewed,Corporate,FALSE,Chanage short desc Table Cloth 144x90 White,3/8/2021 15:19,4/16/2021 11:15,Appliation,America/New_York,America/New York,Change Justification: We Need a Vacation (Fais-moi des vacances),@Server,MAJOR
17,CHG0000091,Reviewed,CompanyB,FALSE,"Chanage short desc Mushroom - Chantrelle, Fresh",3/8/2021 19:00,4/3/2021 0:33,Network,America/New_York,America/New York,Change Justification: Total Recall,@Database,
49,CHG00000202,Reviewed,CompanyA,FALSE,"Chanage short desc Ranchero - Primerba, Paste",3/8/2021 19:51,3/11/2021 10:48,Server,America/New_York,America/New York,"Change Justification: Day of the Jackal, The",@Network,
40,CHG00000937,Pending,CompanyA,TRUE,"Chanage short desc Beans - Black Bean, Canned",3/8/2021 22:25,5/2/2021 6:16,Server,America/New_York,America/New York,Change Justification: Double Wedding,@Network,
21,CHG00000263,Reviewed,Corporate,FALSE,Chanage short desc Vinegar - Tarragon,3/9/2021 1:02,5/13/2021 8:13,Appliation,America/New_York,America/New York,"Change Justification: Monster X Strikes Back: Attack the G8 Summit, The (Girara no gyakushû: Tôya-ko Samitto kikiippatsu)",@Server,MAJOR
40,CHG00000309,Pending,CompanyA,TRUE,Chanage short desc Carrots - Mini Red Organic,3/9/2021 5:21,5/2/2021 19:16,Server,America/New_York,America/New York,"Change Justification: Boys, Les",@Network,
21,CHG00000645,Reviewed,Corporate,FALSE,Chanage short desc Bandage - Fexible 1x3,3/9/2021 9:25,4/27/2021 18:30,Appliation,America/New_York,America/New York,Change Justification: Bad Day at Black Rock,@Server,MAJOR
3,CHG00000745,Reviewed,Corporate,FALSE,Chanage short desc Aspic - Clear,3/9/2021 10:18,4/27/2021 9:06,Appliation,America/New_York,America/New York,Change Justification: Autopsy,@Server,MAJOR
27,CHG00000417,Reviewed,Corporate,FALSE,Chanage short desc Pork - Hock And Feet Attached,3/9/2021 10:51,5/12/2021 14:54,Appliation,America/New_York,America/New York,Change Justification: New York Stories,@Server,MAJOR
37,CHG00000801,Reviewed,CompanyA,FALSE,Chanage short desc Soup - Base Broth Beef,3/9/2021 13:15,3/16/2021 6:52,Server,America/New_York,America/New York,"Change Justification: Institute, The",@Network,
15,CHG0000023,Reviewed,Corporate,FALSE,Chanage short desc V8 - Tropical Blend,3/9/2021 13:48,5/26/2021 23:38,Appliation,America/New_York,America/New York,Change Justification: Isi & Disi: Amor a lo bestia,@Server,MAJOR
37,CHG00000168,Reviewed,CompanyA,FALSE,Chanage short desc Container - Foam Dixie 12 Oz,3/9/2021 13:52,5/2/2021 20:03,Server,America/New_York,America/New York,Change Justification: Manolito Four Eyes,@Network,
33,CHG00000888,Reviewed,Corporate,FALSE,Chanage short desc Thermometer Digital,3/9/2021 18:47,3/16/2021 0:51,Appliation,America/New_York,America/New York,Change Justification: Dream Home (Wai dor lei ah yut ho),@Server,MAJOR
29,CHG00000972,Reviewed,CompanyB,FALSE,Chanage short desc Langers - Cranberry Cocktail,3/9/2021 22:31,4/28/2021 6:46,Network,America/New_York,America/New York,"Change Justification: Guns of Fort Petticoat, The",@Database,
10,CHG00000655,Pending,CompanyA,TRUE,Chanage short desc Soap - Mr.clean Floor Soap,3/9/2021 23:21,3/26/2021 17:23,Server,America/New_York,America/New York,Change Justification: Wrestling Ernest Hemingway,@Network,
12,CHG00000112,Pending,Corporate,TRUE,Chanage short desc Oil - Grapeseed Oil,3/10/2021 1:21,3/31/2021 19:19,Appliation,America/New_York,America/New York,Change Justification: Sammy and Rosie Get Laid,@Server,MAJOR
10,CHG0000012,Pending,CompanyA,TRUE,"Chanage short desc Mushroom - Shitake, Dry",3/10/2021 2:27,5/14/2021 6:13,Server,America/New_York,America/New York,Change Justification: The Referee,@Network,
25,CHG0000068,Reviewed,CompanyA,FALSE,Chanage short desc Dried Cranberries,3/10/2021 5:03,5/15/2021 9:15,Server,America/New_York,America/New York,Change Justification: Graffiti Bridge,@Network,
2,CHG00000932,Pending,CompanyB,TRUE,Chanage short desc Okra,3/10/2021 9:46,3/2/2021 16:32,Network,America/New_York,America/New York,Change Justification: Holding Trevor,@Database,
7,CHG00000942,Reviewed,CompanyA,FALSE,Chanage short desc Alize Sunset,3/10/2021 11:54,4/18/2021 11:04,Server,America/New_York,America/New York,"Change Justification: Story of Seabiscuit, The",@Network,
23,CHG0000038,Reviewed,CompanyB,FALSE,Chanage short desc Scallops - U - 10,3/10/2021 12:06,5/22/2021 19:06,Network,America/New_York,America/New York,Change Justification: Rodan (Sora no daikaijû Radon),@Database,
44,CHG00000881,Pending,CompanyB,TRUE,Chanage short desc Fenngreek Seed,3/10/2021 14:35,5/20/2021 15:40,Network,America/New_York,America/New York,Change Justification: Cutie Honey,@Database,
25,CHG00000744,Reviewed,CompanyA,FALSE,Chanage short desc Bread - Raisin Walnut Oval,3/10/2021 19:23,5/22/2021 8:10,Server,America/New_York,America/New York,"Change Justification: Kiss Before Dying, A",@Network,
9,CHG00000918,Reviewed,Corporate,FALSE,Chanage short desc Cookies - Assorted,3/10/2021 20:12,5/6/2021 23:27,Appliation,America/New_York,America/New York,"Change Justification: Misfortunates, The (De helaasheid der dingen)",@Server,MAJOR
36,CHG00000346,Pending,Corporate,TRUE,Chanage short desc Cake - Miini Cheesecake Cherry,3/10/2021 20:31,3/14/2021 19:09,Appliation,America/New_York,America/New York,Change Justification: Romantics Anonymous (Les émotifs anonymes),@Server,MAJOR
11,CHG00000637,Reviewed,CompanyB,FALSE,"Chanage short desc Beef - Tongue, Fresh",3/10/2021 21:09,4/19/2021 0:26,Network,America/New_York,America/New York,Change Justification: Across the Wide Missouri,@Database,
36,CHG00000411,Pending,Corporate,TRUE,Chanage short desc Pasta - Orecchiette,3/10/2021 23:46,5/2/2021 23:24,Appliation,America/New_York,America/New York,Change Justification: Play Motel,@Server,MAJOR
13,CHG00000396,Reviewed,CompanyA,FALSE,Chanage short desc Chicken Breast Wing On,3/11/2021 0:46,5/7/2021 14:06,Server,America/New_York,America/New York,Change Justification: Puppetry of the Penis: Live at the Forum (Puppetry of the Penis: The Ancient Art of Genital Origami),@Network,
7,CHG00000702,Reviewed,CompanyA,FALSE,"Chanage short desc Pepper - Black, Whole",3/11/2021 1:41,4/15/2021 16:06,Server,America/New_York,America/New York,Change Justification: The Land Before Time VII: The Stone of Cold Fire,@Network,
3,CHG00000420,Reviewed,Corporate,FALSE,Chanage short desc Seedlings - Clamshell,3/11/2021 2:53,3/24/2021 14:49,Appliation,America/New_York,America/New York,Change Justification: Star 80,@Server,MAJOR
4,CHG0000042,Pending,CompanyA,TRUE,Chanage short desc Initation Crab Meat,3/11/2021 3:10,4/13/2021 10:56,Server,America/New_York,America/New York,Change Justification: Pacific Heights,@Network,
3,CHG00000491,Reviewed,Corporate,FALSE,Chanage short desc Water - Green Tea Refresher,3/11/2021 4:18,5/24/2021 12:23,Appliation,America/New_York,America/New York,Change Justification: Crazy for Christmas,@Server,MAJOR
19,CHG0000011,Reviewed,CompanyA,FALSE,Chanage short desc Yoplait - Strawbrasp Peac,3/11/2021 4:30,5/14/2021 7:36,Server,America/New_York,America/New York,Change Justification: Bright Eyes,@Network,
44,CHG00000800,Pending,CompanyB,TRUE,Chanage short desc Foil Cont Round,3/11/2021 5:49,4/9/2021 1:50,Network,America/New_York,America/New York,Change Justification: Wetherby,@Database,
20,CHG00000302,Pending,CompanyB,TRUE,Chanage short desc Wine - Prem Select Charddonany,3/11/2021 9:04,4/8/2021 16:49,Network,America/New_York,America/New York,"Change Justification: Boat That Rocked, The (a.k.a. Pirate Radio)",@Database,
29,CHG00000505,Reviewed,CompanyB,FALSE,"Chanage short desc Sauce - White, Mix",3/11/2021 9:05,5/16/2021 4:43,Network,America/New_York,America/New York,Change Justification: Project X,@Database,
38,CHG00000845,Pending,CompanyB,TRUE,"Chanage short desc Nestea - Ice Tea, Diet",3/11/2021 10:18,5/16/2021 15:25,Network,America/New_York,America/New York,Change Justification: Goodbye Lover,@Database,
1,CHG00000272,Reviewed,CompanyA,FALSE,Chanage short desc Tahini Paste,3/11/2021 11:33,3/27/2021 9:57,Server,America/New_York,America/New York,"Change Justification: General's Daughter, The",@Network,
6,CHG00000798,Pending,Corporate,TRUE,Chanage short desc Chocolate - Sugar Free Semi Choc,3/11/2021 13:49,5/15/2021 9:18,Appliation,America/New_York,America/New York,Change Justification: Dead Awake,@Server,MAJOR
1,CHG00000642,Reviewed,CompanyA,FALSE,Chanage short desc Vol Au Vents,3/11/2021 15:00,3/29/2021 16:44,Server,America/New_York,America/New York,Change Justification: Once Upon a Time in Shanghai,@Network,
17,CHG0000047,Reviewed,CompanyB,FALSE,Chanage short desc Nantucket Pine Orangebanana,3/11/2021 16:22,5/9/2021 15:14,Network,America/New_York,America/New York,Change Justification: Bugsy,@Database,
34,CHG00000964,Pending,CompanyA,TRUE,Chanage short desc Lamb Rack - Ontario,3/11/2021 18:01,3/14/2021 14:38,Server,America/New_York,America/New York,Change Justification: Guest of Cindy Sherman,@Network,
31,CHG00000930,Reviewed,CompanyA,FALSE,Chanage short desc Pepsi - 600ml,3/11/2021 19:36,4/25/2021 7:39,Server,America/New_York,America/New York,Change Justification: How to Be,@Network,
3,CHG00000704,Reviewed,Corporate,FALSE,Chanage short desc Milk - Chocolate 500ml,3/11/2021 19:54,3/18/2021 10:17,Appliation,America/New_York,America/New York,"Change Justification: Iceman Cometh, The",@Server,MAJOR
46,CHG00000439,Pending,CompanyA,TRUE,Chanage short desc Pickles - Gherkins,3/11/2021 20:18,3/6/2021 1:01,Server,America/New_York,America/New York,Change Justification: Punching the Clown,@Network,
27,CHG00000534,Reviewed,Corporate,FALSE,Chanage short desc Cheese - Bakers Cream Cheese,3/11/2021 22:15,4/29/2021 0:03,Appliation,America/New_York,America/New York,Change Justification: Man Made Monster,@Server,MAJOR
1,CHG0000078,Reviewed,CompanyA,FALSE,Chanage short desc Pate - Peppercorn,3/12/2021 6:06,5/17/2021 20:46,Server,America/New_York,America/New York,Change Justification: Warriors of Heaven and Earth (Tian di ying xiong),@Network,
42,CHG00000787,Pending,Corporate,TRUE,Chanage short desc Urban Zen Drinks,3/12/2021 7:23,3/12/2021 3:26,Appliation,America/New_York,America/New York,Change Justification: Sixtynine,@Server,MAJOR
16,CHG00000191,Pending,CompanyA,TRUE,"Chanage short desc Wine - White, Concha Y Toro",3/12/2021 7:46,5/15/2021 1:54,Server,America/New_York,America/New York,"Change Justification: Great Outdoors, The",@Network,
37,CHG00000872,Reviewed,CompanyA,FALSE,Chanage short desc Bagelers - Cinn / Brown Sugar,3/12/2021 9:03,4/14/2021 23:02,Server,America/New_York,America/New York,"Change Justification: Carter, The",@Network,
