number_affected,number,reviewed,company,production_system,short_description,start_date,end_date,class,location,time zone,justification,assignment_group,sys_tag
15,CHG0000022,Reviewed,Corporate,false,Chanage short desc Steampan - Lid For Half Size,2021-05-03 16:26:07,2021-03-24 23:49:30,Appliation,America/New_York,America/New York,"Change Justification: Day of the Beast, The (Día de la Bestia, El)",@Server,MAJOR
32,CHG0000023,Pending,CompanyB,true,"Chanage short desc Radish - Black, Winter, Organic",2021-03-27 18:12:26,2021-03-27 23:12:54,Network,America/New_York,America/New York,"Change Justification: Guy Thing, A",@Database,""
4,CHG0000024,Pending,CompanyA,true,Chanage short desc Butter - Pod,2021-03-30 15:32:33,2021-05-29 05:23:58,Server,America/New_York,America/New York,Change Justification: Coast of Death,@Network,""
7,CHG0000025,Reviewed,CompanyA,false,Chanage short desc Baking Powder,2021-04-29 22:35:40,2021-03-31 19:57:40,Server,America/New_York,America/New York,Change Justification: Plymouth Adventure,@Network,""
8,CHG0000026,Pending,CompanyB,true,Chanage short desc Beef Ground Medium,2021-04-07 11:05:09,2021-03-26 11:47:38,Network,America/New_York,America/New York,Change Justification: Catastroika,@Database,""
35,CHG0000027,Reviewed,CompanyB,false,Chanage short desc Bagelers - Cinn / Brown,2021-05-18 18:13:54,2021-04-10 05:01:12,Network,America/New_York,America/New York,Change Justification: Little Giants,@Database,""
39,CHG0000028,Reviewed,Corporate,false,"Chanage short desc Mushroom - Porcini, Dry",2021-04-23 15:30:28,2021-04-06 22:51:22,Appliation,America/New_York,America/New York,Change Justification: Wild in the Streets,@Server,MAJOR
4,CHG0000029,Pending,CompanyA,true,Chanage short desc Kirsch - Schloss,2021-03-25 20:11:13,2021-05-23 14:16:12,Server,America/New_York,America/New York,Change Justification: We Still Kill the Old Way,@Network,""
3,CHG0000030,Reviewed,Corporate,false,Chanage short desc Wine - Jackson Triggs Okonagan,2021-05-08 01:04:56,2021-03-31 18:10:56,Appliation,America/New_York,America/New York,Change Justification: Crippled Masters (Tian can di que),@Server,MAJOR
45,CHG0000031,Reviewed,Corporate,false,Chanage short desc Compound - Orange,2021-05-26 04:13:10,2021-05-27 20:39:05,Appliation,America/New_York,America/New York,Change Justification: Tron,@Server,MAJOR
45,CHG0000032,Reviewed,Corporate,false,"Chanage short desc Chocolate - Milk, Callets",2021-03-20 13:43:45,2021-04-11 14:00:00,Appliation,America/New_York,America/New York,Change Justification: Just Pals,@Server,MAJOR
21,CHG0000033,Reviewed,Corporate,false,Chanage short desc Olive - Spread Tapenade,2021-03-31 16:39:02,2021-03-19 23:05:13,Appliation,America/New_York,America/New York,"Change Justification: Moon Warriors, The (Zhan shen chuan shuo)",@Server,MAJOR
11,CHG0000034,Reviewed,CompanyB,false,Chanage short desc Squash - Pepper,2021-05-29 09:04:57,2021-03-02 01:21:08,Network,America/New_York,America/New York,"Change Justification: Bulli: Cooking in Progress, El",@Database,""
7,CHG0000035,Reviewed,CompanyA,false,Chanage short desc Strawberries - California,2021-05-04 14:02:42,2021-05-19 05:14:12,Server,America/New_York,America/New York,Change Justification: Paris Was a Woman,@Network,""
47,CHG0000036,Reviewed,CompanyB,false,Chanage short desc Compound - Strawberry,2021-05-02 18:53:44,2021-04-24 15:53:08,Network,America/New_York,America/New York,Change Justification: Love Is a Woman (Death Is a Woman),@Database,""
7,CHG0000037,Reviewed,CompanyA,false,Chanage short desc Muffins - Assorted,2021-03-29 08:29:07,2021-04-25 20:59:24,Server,America/New_York,America/New York,Change Justification: Animated Motion: Part 5,@Network,""
7,CHG0000038,Reviewed,CompanyA,false,Chanage short desc Pork - Side Ribs,2021-05-05 16:52:29,2021-03-15 19:08:20,Server,America/New_York,America/New York,Change Justification: Summer School,@Network,""
34,CHG0000039,Pending,CompanyA,true,"Chanage short desc Oil - Shortening,liqud, Fry",2021-04-11 11:51:26,2021-05-19 18:32:38,Server,America/New_York,America/New York,Change Justification: Musa the Warrior (Musa),@Network,""
50,CHG0000040,Pending,CompanyB,true,Chanage short desc Scampi Tail,2021-05-29 04:27:55,2021-03-14 06:27:58,Network,America/New_York,America/New York,Change Justification: Anita,@Database,""
49,CHG0000041,Reviewed,CompanyA,false,Chanage short desc Beans - Fine,2021-04-18 20:30:26,2021-04-11 22:57:51,Server,America/New_York,America/New York,Change Justification: The Pirates,@Network,""
10,CHG0000042,Pending,CompanyA,true,Chanage short desc Onions - Spanish,2021-03-30 23:49:25,2021-04-12 13:31:29,Server,America/New_York,America/New York,"Change Justification: Day in the Country, A (Partie de campagne)",@Network,""
29,CHG0000043,Reviewed,CompanyB,false,"Chanage short desc Coffee - Beans, Whole",2021-03-06 09:39:50,2021-05-15 07:46:38,Network,America/New_York,America/New York,Change Justification: Elvira Madigan,@Database,""
44,CHG0000044,Pending,CompanyB,true,"Chanage short desc Pasta - Penne Primavera, Single",2021-04-13 00:03:51,2021-05-29 06:36:08,Network,America/New_York,America/New York,Change Justification: Dirty Pretty Things,@Database,""
18,CHG0000045,Pending,Corporate,true,Chanage short desc Milk 2% 500 Ml,2021-04-20 03:17:01,2021-05-17 22:21:07,Appliation,America/New_York,America/New York,"Change Justification: Officer and a Gentleman, An",@Server,MAJOR
25,CHG0000046,Reviewed,CompanyA,false,Chanage short desc Foil Cont Round,2021-03-13 13:49:36,2021-05-30 04:52:59,Server,America/New_York,America/New York,Change Justification: Wild Bill,@Network,""
5,CHG0000047,Reviewed,CompanyB,false,Chanage short desc Island Oasis - Lemonade,2021-05-05 01:48:22,2021-03-22 17:09:42,Network,America/New_York,America/New York,Change Justification: Krull,@Database,""
8,CHG0000048,Pending,CompanyB,true,Chanage short desc Cranberry Foccacia,2021-04-13 02:48:23,2021-03-28 09:12:29,Network,America/New_York,America/New York,"Change Justification: Passion of the Christ, The",@Database,""
31,CHG0000049,Reviewed,CompanyA,false,Chanage short desc Frangelico,2021-03-21 09:40:47,2021-04-28 06:24:03,Server,America/New_York,America/New York,"Change Justification: Wipers Times, The",@Network,""
12,CHG0000050,Pending,Corporate,true,Chanage short desc Dish Towel,2021-03-03 02:56:13,2021-05-12 19:12:26,Appliation,America/New_York,America/New York,Change Justification: The Forgotten Faces,@Server,MAJOR
12,CHG0000051,Pending,Corporate,true,Chanage short desc Nantucket - Orange Mango Cktl,2021-03-08 09:30:07,2021-05-16 03:18:53,Appliation,America/New_York,America/New York,Change Justification: Cold Comes the Night,@Server,MAJOR
34,CHG0000052,Pending,CompanyA,true,Chanage short desc Oil - Margarine,2021-05-06 12:35:28,2021-03-06 13:09:22,Server,America/New_York,America/New York,"Change Justification: Little Indian, Big City (Un indien dans la ville)",@Network,""
6,CHG0000053,Pending,Corporate,true,Chanage short desc Longos - Grilled Chicken With,2021-05-11 20:52:36,2021-03-27 00:54:47,Appliation,America/New_York,America/New York,Change Justification: Porky's II: The Next Day,@Server,MAJOR
46,CHG0000054,Pending,CompanyA,true,Chanage short desc Pike - Frozen Fillet,2021-05-28 22:46:47,2021-03-29 05:15:20,Server,America/New_York,America/New York,Change Justification: ¡Three Amigos!,@Network,""
28,CHG0000055,Pending,CompanyA,true,Chanage short desc Spinach - Spinach Leaf,2021-03-31 18:59:39,2021-03-01 20:46:50,Server,America/New_York,America/New York,Change Justification: Gun Woman,@Network,""
49,CHG0000056,Reviewed,CompanyA,false,Chanage short desc Table Cloth 62x120 Colour,2021-05-01 15:19:07,2021-04-30 14:35:29,Server,America/New_York,America/New York,Change Justification: Restless (Uro),@Network,""
32,CHG0000057,Pending,CompanyB,true,"Chanage short desc Beans - Kidney, Red Dry",2021-05-28 21:57:42,2021-03-26 01:14:32,Network,America/New_York,America/New York,Change Justification: Five Angles on Murder,@Database,""
42,CHG0000058,Pending,Corporate,true,Chanage short desc Brandy - Bar,2021-04-16 00:42:00,2021-05-04 09:50:01,Appliation,America/New_York,America/New York,Change Justification: Viy or Spirit of Evil (Viy),@Server,MAJOR
37,CHG0000059,Reviewed,CompanyA,false,Chanage short desc Veal - Inside,2021-05-12 09:43:20,2021-05-11 20:18:14,Server,America/New_York,America/New York,"Change Justification: Last of the High Kings, The (a.k.a. Summer Fling)",@Network,""
13,CHG0000060,Reviewed,CompanyA,false,Chanage short desc Shrimp - Black Tiger 26/30,2021-03-17 21:30:00,2021-05-28 13:54:02,Server,America/New_York,America/New York,Change Justification: Flashback,@Network,""
38,CHG0000061,Pending,CompanyB,true,Chanage short desc Containter - 3oz Microwave Rect.,2021-04-17 20:11:18,2021-04-28 00:50:34,Network,America/New_York,America/New York,Change Justification: Crazy Heart,@Database,""
50,CHG0000062,Pending,CompanyB,true,"Chanage short desc Cod - Salted, Boneless",2021-04-30 11:23:25,2021-04-08 14:28:50,Network,America/New_York,America/New York,Change Justification: Drunk Stoned Brilliant Dead: The Story of the National Lampoon,@Database,""
36,CHG0000063,Pending,Corporate,true,Chanage short desc Miso Paste White,2021-05-11 19:14:37,2021-04-07 04:21:25,Appliation,America/New_York,America/New York,Change Justification: Mad Love,@Server,MAJOR
12,CHG0000064,Pending,Corporate,true,Chanage short desc Bread - Calabrese Baguette,2021-04-13 07:11:14,2021-03-14 15:32:46,Appliation,America/New_York,America/New York,Change Justification: Sounder,@Server,MAJOR
42,CHG0000065,Pending,Corporate,true,Chanage short desc Carrots - Mini Red Organic,2021-03-19 02:11:51,2021-05-10 18:31:48,Appliation,America/New_York,America/New York,Change Justification: Harry and Walter Go to New York,@Server,MAJOR
31,CHG0000066,Reviewed,CompanyA,false,Chanage short desc Kippers - Smoked,2021-05-28 08:34:22,2021-05-18 00:39:24,Server,America/New_York,America/New York,Change Justification: Bride & Prejudice,@Network,""
48,CHG0000067,Pending,Corporate,true,"Chanage short desc Basil - Primerba, Paste",2021-03-17 09:13:28,2021-03-27 20:37:06,Appliation,America/New_York,America/New York,Change Justification: Herr Lehmann,@Server,MAJOR
36,CHG0000068,Pending,Corporate,true,Chanage short desc Wine - Pinot Grigio Collavini,2021-04-13 21:04:41,2021-05-19 08:57:04,Appliation,America/New_York,America/New York,Change Justification: Not Another Teen Movie,@Server,MAJOR
10,CHG0000069,Pending,CompanyA,true,Chanage short desc Chervil - Fresh,2021-05-13 18:07:08,2021-03-12 11:39:06,Server,America/New_York,America/New York,Change Justification: Alcina,@Network,""
34,CHG0000070,Pending,CompanyA,true,Chanage short desc Soup Campbells - Tomato Bisque,2021-04-10 05:19:30,2021-03-24 04:15:11,Server,America/New_York,America/New York,"Change Justification: Lost Battalion, The",@Network,""
38,CHG0000071,Pending,CompanyB,true,Chanage short desc Bread Base - Italian,2021-03-12 08:45:34,2021-05-23 21:13:32,Network,America/New_York,America/New York,Change Justification: Breakheart Pass,@Database,""
20,CHG0000072,Pending,CompanyB,true,Chanage short desc Bouillion - Fish,2021-05-27 23:17:01,2021-03-10 18:09:02,Network,America/New_York,America/New York,Change Justification: Middle of Nowhere,@Database,""
17,CHG0000073,Reviewed,CompanyB,false,Chanage short desc Buffalo - Tenderloin,2021-04-13 00:55:54,2021-03-04 12:01:32,Network,America/New_York,America/New York,Change Justification: Lost Christmas,@Database,""
9,CHG0000074,Reviewed,Corporate,false,Chanage short desc Cookies - Fortune,2021-03-13 04:39:39,2021-04-11 02:55:37,Appliation,America/New_York,America/New York,Change Justification: Patriot Games,@Server,MAJOR
36,CHG0000075,Pending,Corporate,true,Chanage short desc Danishes - Mini Raspberry,2021-05-07 23:36:59,2021-05-07 07:30:54,Appliation,America/New_York,America/New York,Change Justification: Speak,@Server,MAJOR
1,CHG0000076,Reviewed,CompanyA,false,Chanage short desc Bread Fig And Almond,2021-05-12 15:40:55,2021-03-05 02:16:46,Server,America/New_York,America/New York,Change Justification: Loaded,@Network,""
33,CHG0000077,Reviewed,Corporate,false,Chanage short desc Wine - Chenin Blanc K.w.v.,2021-03-23 10:23:19,2021-03-21 19:54:33,Appliation,America/New_York,America/New York,Change Justification: Foon,@Server,MAJOR
16,CHG0000078,Pending,CompanyA,true,Chanage short desc Dikon,2021-03-23 11:01:43,2021-05-23 06:05:53,Server,America/New_York,America/New York,Change Justification: Scenes of a Sexual Nature,@Network,""
28,CHG0000079,Pending,CompanyA,true,"Chanage short desc Champagne - Brights, Dry",2021-04-15 14:55:31,2021-04-30 22:15:34,Server,America/New_York,America/New York,Change Justification: Earth (Zemlya),@Network,""
7,CHG0000080,Reviewed,CompanyA,false,Chanage short desc Tea - Apple Green Tea,2021-03-16 13:47:28,2021-04-24 06:43:37,Server,America/New_York,America/New York,Change Justification: Night of the Demons 2,@Network,""
4,CHG0000081,Pending,CompanyA,true,Chanage short desc Knife Plastic - White,2021-05-20 17:00:32,2021-04-14 12:51:26,Server,America/New_York,America/New York,Change Justification: Tears of the Sun,@Network,""
16,CHG0000082,Pending,CompanyA,true,Chanage short desc Beer - Mill St Organic,2021-04-22 21:46:37,2021-04-04 12:36:57,Server,America/New_York,America/New York,Change Justification: Outsiders (Ceddo),@Network,""
1,CHG0000083,Reviewed,CompanyA,false,Chanage short desc Croissants Thaw And Serve,2021-04-10 14:29:13,2021-04-15 01:59:15,Server,America/New_York,America/New York,Change Justification: Sanjuro (Tsubaki Sanjûrô),@Network,""
45,CHG0000084,Reviewed,Corporate,false,Chanage short desc Broom - Corn,2021-05-08 14:23:38,2021-05-23 08:07:48,Appliation,America/New_York,America/New York,Change Justification: The Road to Glory,@Server,MAJOR
42,CHG0000085,Pending,Corporate,true,Chanage short desc Cheese - Colby,2021-04-21 07:29:56,2021-04-09 05:26:00,Appliation,America/New_York,America/New York,Change Justification: Jacqueline Susann's Once Is Not Enough,@Server,MAJOR
43,CHG0000086,Reviewed,CompanyA,false,Chanage short desc Broom - Angled,2021-03-07 04:06:53,2021-04-22 08:22:07,Server,America/New_York,America/New York,Change Justification: Down to the Sea in Ships,@Network,""
22,CHG0000087,Pending,CompanyA,true,Chanage short desc Pepper - Roasted Red,2021-04-07 20:46:52,2021-05-08 19:15:11,Server,America/New_York,America/New York,Change Justification: Manon of the Spring,@Network,""
32,CHG0000088,Pending,CompanyB,true,Chanage short desc Danishes - Mini Raspberry,2021-05-13 18:55:37,2021-03-23 04:14:24,Network,America/New_York,America/New York,Change Justification: I Met Him in Paris,@Database,""
19,CHG0000089,Reviewed,CompanyA,false,Chanage short desc Coffee - 10oz Cup 92961,2021-04-16 12:18:59,2021-03-21 17:26:56,Server,America/New_York,America/New York,Change Justification: Michael,@Network,""
44,CHG0000090,Pending,CompanyB,true,Chanage short desc Soup - Campbells Bean Medley,2021-05-13 07:25:27,2021-04-29 20:27:21,Network,America/New_York,America/New York,Change Justification: Picnic on the Grass (Le déjeuner sur l'herbe),@Database,""
6,CHG0000091,Pending,Corporate,true,"Chanage short desc Pork - Ham, Virginia",2021-03-22 18:45:09,2021-05-27 11:55:23,Appliation,America/New_York,America/New York,Change Justification: Pajeczarki,@Server,MAJOR
6,CHG0000092,Pending,Corporate,true,Chanage short desc Cream Of Tartar,2021-04-15 15:59:33,2021-04-16 06:08:14,Appliation,America/New_York,America/New York,"Change Justification: Lay of the Land, The",@Server,MAJOR
47,CHG0000093,Reviewed,CompanyB,false,Chanage short desc Cake - Miini Cheesecake Cherry,2021-04-01 13:26:35,2021-05-11 17:46:32,Network,America/New_York,America/New York,Change Justification: Scorpio Rising,@Database,""
25,CHG0000094,Reviewed,CompanyA,false,Chanage short desc Red Cod Fillets - 225g,2021-05-12 23:50:57,2021-04-20 21:51:10,Server,America/New_York,America/New York,Change Justification: Grumpy Cat's Worst Christmas Ever,@Network,""
28,CHG0000095,Pending,CompanyA,true,Chanage short desc Icecream - Dibs,2021-05-16 13:51:21,2021-04-05 00:18:42,Server,America/New_York,America/New York,"Change Justification: Pride of St. Louis, The",@Network,""
19,CHG0000096,Reviewed,CompanyA,false,"Chanage short desc Doilies - 12, Paper",2021-04-11 09:08:56,2021-05-23 21:56:24,Server,America/New_York,America/New York,Change Justification: Smokey and the Bandit,@Network,""
42,CHG0000097,Pending,Corporate,true,Chanage short desc Anchovy In Oil,2021-04-21 22:36:06,2021-05-29 11:40:06,Appliation,America/New_York,America/New York,Change Justification: Blood and Chocolate,@Server,MAJOR
3,CHG0000098,Reviewed,Corporate,false,Chanage short desc Long Island Ice Tea,2021-03-19 08:42:26,2021-04-27 23:56:32,Appliation,America/New_York,America/New York,"Change Justification: Red Shoes, The",@Server,MAJOR
1,CHG0000099,Reviewed,CompanyA,false,Chanage short desc Sprite - 355 Ml,2021-03-21 09:19:31,2021-05-28 21:15:15,Server,America/New_York,America/New York,Change Justification: Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),@Network,""
33,CHG00000100,Reviewed,Corporate,false,Chanage short desc Magnotta - Bel Paese White,2021-03-11 04:53:42,2021-04-25 19:15:12,Appliation,America/New_York,America/New York,"Change Justification: Mob, The",@Server,MAJOR
37,CHG00000101,Reviewed,CompanyA,false,Chanage short desc Marjoram - Fresh,2021-05-09 11:36:19,2021-05-03 01:22:39,Server,America/New_York,America/New York,Change Justification: Ocean's Thirteen,@Network,""
20,CHG00000102,Pending,CompanyB,true,"Chanage short desc Beans - Black Bean, Canned",2021-04-18 08:32:36,2021-03-05 04:27:58,Network,America/New_York,America/New York,"Change Justification: Reluctant Astronaut, The",@Database,""
32,CHG00000103,Pending,CompanyB,true,Chanage short desc Melon - Watermelon Yellow,2021-04-10 01:45:24,2021-04-20 14:01:32,Network,America/New_York,America/New York,Change Justification: Foreign Land (Terra Estrangeira),@Database,""
22,CHG00000104,Pending,CompanyA,true,Chanage short desc Blouse / Shirt / Sweater,2021-04-10 22:56:17,2021-03-12 20:58:18,Server,America/New_York,America/New York,Change Justification: Charleston,@Network,""
13,CHG00000105,Reviewed,CompanyA,false,Chanage short desc Chicken - Whole Roasting,2021-04-01 10:52:26,2021-04-24 12:55:41,Server,America/New_York,America/New York,"Change Justification: Mourning Forest, The (Mogari no mori)",@Network,""
21,CHG00000106,Reviewed,Corporate,false,Chanage short desc Lemon Pepper,2021-04-05 19:55:36,2021-04-18 01:08:02,Appliation,America/New_York,America/New York,"Change Justification: New Wave, A",@Server,MAJOR
7,CHG00000107,Reviewed,CompanyA,false,"Chanage short desc Tendrils - Baby Pea, Organic",2021-04-27 21:50:10,2021-04-02 14:42:48,Server,America/New_York,America/New York,"Change Justification: Family, The (Famiglia, La)",@Network,""
27,CHG00000108,Reviewed,Corporate,false,Chanage short desc Poppy Seed,2021-03-29 23:14:20,2021-05-08 01:14:00,Appliation,America/New_York,America/New York,"Change Justification: People That Time Forgot, The",@Server,MAJOR
10,CHG00000109,Pending,CompanyA,true,"Chanage short desc Pork - Butt, Boneless",2021-03-30 06:54:19,2021-05-15 08:41:51,Server,America/New_York,America/New York,Change Justification: North Country,@Network,""
13,CHG00000110,Reviewed,CompanyA,false,Chanage short desc Basil - Pesto Sauce,2021-03-28 10:45:02,2021-05-06 07:33:57,Server,America/New_York,America/New York,"Change Justification: Glimpse Inside the Mind of Charles Swan III, A",@Network,""
49,CHG00000111,Reviewed,CompanyA,false,"Chanage short desc Crab - Blue, Frozen",2021-05-24 10:53:15,2021-04-11 17:55:47,Server,America/New_York,America/New York,Change Justification: Chicago,@Network,""
32,CHG00000112,Pending,CompanyB,true,Chanage short desc Pears - Anjou,2021-05-04 10:48:47,2021-05-21 15:47:12,Network,America/New_York,America/New York,Change Justification: Stranger Than Paradise,@Database,""
18,CHG00000113,Pending,Corporate,true,Chanage short desc Okra,2021-05-05 21:22:45,2021-03-12 23:04:41,Appliation,America/New_York,America/New York,"Change Justification: Against One Another, Virtually Friends",@Server,MAJOR
13,CHG00000114,Reviewed,CompanyA,false,Chanage short desc Island Oasis - Pina Colada,2021-05-11 14:10:31,2021-03-20 18:35:21,Server,America/New_York,America/New York,Change Justification: Dandelion,@Network,""
2,CHG00000115,Pending,CompanyB,true,Chanage short desc Bagel - Plain,2021-05-07 12:39:40,2021-05-26 20:24:27,Network,America/New_York,America/New York,Change Justification: Commando,@Database,""
29,CHG00000116,Reviewed,CompanyB,false,Chanage short desc Lettuce - Treviso,2021-04-25 14:28:21,2021-04-04 00:06:39,Network,America/New_York,America/New York,Change Justification: Heart of a Dog (Sobachye serdtse),@Database,""
7,CHG00000117,Reviewed,CompanyA,false,Chanage short desc Wine - Stoneliegh Sauvignon,2021-05-19 05:04:37,2021-03-31 07:02:16,Server,America/New_York,America/New York,Change Justification: Adventures of Tarzan,@Network,""
38,CHG00000118,Pending,CompanyB,true,Chanage short desc Mushroom - Crimini,2021-05-21 13:03:18,2021-04-21 02:39:06,Network,America/New_York,America/New York,Change Justification: Jodorowsky's Dune,@Database,""
30,CHG00000119,Pending,Corporate,true,Chanage short desc Glove - Cutting,2021-05-18 04:54:09,2021-05-02 06:55:42,Appliation,America/New_York,America/New York,Change Justification: Violent Saturday,@Server,MAJOR
21,CHG00000120,Reviewed,Corporate,false,Chanage short desc Grapefruit - White,2021-04-22 12:06:13,2021-04-25 08:03:54,Appliation,America/New_York,America/New York,Change Justification: Final Destination 2,@Server,MAJOR
6,CHG00000121,Pending,Corporate,true,Chanage short desc Chutney Sauce,2021-03-10 03:20:15,2021-05-26 09:56:57,Appliation,America/New_York,America/New York,"Change Justification: Tür, Die (Door, The)",@Server,MAJOR
21,CHG00000122,Reviewed,Corporate,false,Chanage short desc Rye Special Old,2021-04-11 13:39:05,2021-03-19 01:19:32,Appliation,America/New_York,America/New York,Change Justification: Iron Man,@Server,MAJOR
42,CHG00000123,Pending,Corporate,true,Chanage short desc Duck - Fat,2021-03-13 21:16:01,2021-04-24 21:15:52,Appliation,America/New_York,America/New York,Change Justification: Day of the Dead,@Server,MAJOR
13,CHG00000124,Reviewed,CompanyA,false,Chanage short desc Fib N9 - Prague Powder,2021-03-02 05:58:07,2021-04-16 12:15:51,Server,America/New_York,America/New York,Change Justification: Super 8,@Network,""
50,CHG00000125,Pending,CompanyB,true,"Chanage short desc Yogurt - Blueberry, 175 Gr",2021-04-09 07:33:46,2021-04-17 21:25:58,Network,America/New_York,America/New York,Change Justification: Beowulf,@Database,""
45,CHG00000126,Reviewed,Corporate,false,Chanage short desc Browning Caramel Glace,2021-04-05 12:42:12,2021-03-28 08:30:48,Appliation,America/New_York,America/New York,Change Justification: Elvis: That's the Way It Is,@Server,MAJOR
26,CHG00000127,Pending,CompanyB,true,"Chanage short desc Doilies - 10, Paper",2021-04-24 06:16:20,2021-05-02 12:38:14,Network,America/New_York,America/New York,Change Justification: Limit (Limite),@Database,""
11,CHG00000128,Reviewed,CompanyB,false,Chanage short desc Jerusalem Artichoke,2021-03-23 03:39:27,2021-03-04 13:07:06,Network,America/New_York,America/New York,Change Justification: Conquest of Space,@Database,""
44,CHG00000129,Pending,CompanyB,true,"Chanage short desc Orange - Canned, Mandarin",2021-05-28 03:15:08,2021-03-01 13:45:33,Network,America/New_York,America/New York,Change Justification: And Life Goes On (a.k.a. Life and Nothing More) (Zendegi va digar hich),@Database,""
49,CHG00000130,Reviewed,CompanyA,false,Chanage short desc Wine - Cave Springs Dry Riesling,2021-03-20 16:49:41,2021-05-23 14:05:23,Server,America/New_York,America/New York,Change Justification: Pursued,@Network,""
